Longitud de onda (nm),% de transmisión T 80[1],% de transmisión T 80[2],% de transmisión T 80[3],% de transmisión T 120[1],% de transmisión T 120[2],% de transmisión T 120[3],% de transmisión T 240[1],% de transmisión T 240[2],% de transmisión T 240[3],% de transmisión T 320[1],% de transmisión T 320[2],% de transmisión T 320[3],% de transmisión T 400[1],% de transmisión T 400[2],% de transmisión T 400[3],% de transmisión T 600[1],% de transmisión T 600[2],% de transmisión T 600[3],% de transmisión T Null[1],% de transmisión T Null[2],% de transmisión T Null[3],% de transmisión D Null[1],% de transmisión D Null[2],% de transmisión D Null[3],% de transmisión D 80[1],% de transmisión D 80[2],% de transmisión D 80[3],% de transmisión D 120[1],% de transmisión D 120[2],% de transmisión D 120[3],% de transmisión D 240[1],% de transmisión D 240[2],% de transmisión D 240[3],% de transmisión D 320[1],% de transmisión D 320[2],% de transmisión D 400[1],% de transmisión D 400[2],% de transmisión D 600[1],% de transmisión D 600[2]
412,88.76965,83.495749,83.543008,91.819740,91.797208,91.831658,91.700917,91.618168,91.628874,93.933227,93.889559,93.995764,93.888572,93.866424,93.849184,92.122263,92.082396,92.113297,94.821853,94.672609,94.776782,3.552559,3.572717,3.535816,69.086426,69.211307,69.254769,60.622417,60.702721,60.720359,57.950480,57.968343,57.931884,30.427916,30.438449,25.402079,25.501287,28.638224,28.643414
411,88.775121,83.492576,83.605186,91.883759,91.847198,91.896718,91.712405,91.761182,91.738937,94.084644,94.059413,94.116005,94.055033,94.061521,94.022618,92.343375,92.242613,92.286252,94.970365,94.937298,94.907086,3.552188,3.549822,3.542351,69.138397,69.188643,69.283666,60.678494,60.697521,60.726464,57.904003,58.006988,58.029392,30.448869,30.464405,25.277565,25.538856,28.641658,28.599800
410,88.720053,83.374916,83.465895,91.711539,91.737592,91.733913,91.513852,91.593572,91.596739,93.920004,93.872071,93.958369,93.849624,93.873671,93.836966,92.127065,92.113982,92.125052,94.814989,94.741317,94.715344,3.477179,3.569903,3.493778,69.048807,69.101288,69.117918,60.631629,60.678982,60.786608,57.843516,57.926633,57.906307,30.357415,30.362084,25.181999,25.255643,28.618192,28.660762
409,88.754397,83.482186,83.494686,91.740840,91.804476,91.825935,91.599703,91.573727,91.621245,93.906517,93.932326,94.060939,93.907380,93.935614,93.880791,92.141256,92.165811,92.214264,94.899553,94.800634,94.828296,3.496367,3.438622,3.615176,69.113933,69.190886,69.226010,60.764612,60.797262,60.757066,58.001084,57.995264,57.969374,30.419330,30.551686,25.297085,25.424327,28.648663,28.676016
408,88.712357,83.373677,83.502984,91.753589,91.775358,91.820796,91.580371,91.625735,91.579637,93.791097,93.923469,94.025324,93.912158,93.875260,93.894250,92.137290,92.174136,92.222791,94.851576,94.826375,94.843499,3.509515,3.506327,3.476479,69.188665,69.257911,69.243814,60.794875,60.783922,60.819359,58.003622,57.959647,58.024157,30.379730,30.332812,25.250109,25.330403,28.672119,28.718934
407,88.759872,83.471503,83.637771,91.828169,91.875223,91.897675,91.649703,91.680375,91.669364,94.017586,93.987738,94.040792,94.026776,94.049552,94.021826,92.235072,92.253161,92.301073,95.012275,94.897480,94.921568,3.511213,3.542444,3.518251,69.280792,69.354623,69.355026,60.863333,60.899889,60.950656,58.067565,58.159832,58.165309,30.408648,30.508227,25.399409,25.424836,28.777674,28.805758
406,88.727594,83.450725,83.555744,91.862101,91.902179,91.900638,91.722738,91.753926,91.737856,94.141540,94.111383,94.170718,94.105404,94.149829,94.139915,92.318989,92.336601,92.410065,95.072570,95.025338,95.053966,3.588617,3.657620,3.607221,69.159967,69.314145,69.342601,60.842417,60.894483,60.892329,58.074132,58.103679,58.100390,30.406752,30.398779,25.343421,25.449362,28.803452,28.850473
405,88.67851,83.370242,83.411847,91.817671,91.802748,91.875420,91.628212,91.721409,91.710384,94.031299,94.116157,94.050114,94.099617,94.079352,94.122514,92.333184,92.304946,92.340721,94.952177,94.969587,95.011531,3.531179,3.494767,3.482096,69.211698,69.302380,69.336008,60.836721,60.818392,60.888020,58.147482,58.155387,58.165258,30.241734,30.410618,25.369841,25.476399,28.750141,28.794311
404,88.639223,83.290089,83.47589,91.812656,91.790477,91.832404,91.709075,91.681531,91.637298,94.084719,94.007294,94.177674,94.069407,94.085805,94.141600,92.348840,92.318085,92.308301,95.101239,95.023786,95.027307,3.524939,3.475308,3.596177,69.195847,69.334613,69.217308,60.855358,60.853968,60.870499,58.139760,58.139123,58.097433,30.331414,30.344010,25.197082,25.323760,28.740449,28.808579
403,88.533685,83.159971,83.353186,91.670405,91.721050,91.752886,91.529168,91.539988,91.555933,93.968362,93.930224,94.012124,94.004350,93.924656,93.862760,92.214246,92.137502,92.157466,94.962756,94.912918,94.911703,3.585956,3.491410,3.494818,69.226876,69.318971,69.334997,60.873454,60.868784,60.906516,58.129959,58.217497,58.252121,30.271429,30.340000,25.278251,25.378910,28.769424,28.825164
402,88.579143,83.254049,83.279184,91.723511,91.728981,91.734841,91.573611,91.580297,91.643713,94.037909,94.046512,94.077257,94.018445,94.025745,94.009849,92.230108,92.317363,92.293386,94.965408,94.916151,94.920719,3.550543,3.517126,3.616430,69.288741,69.320746,69.368080,60.934627,60.886944,60.947218,58.229371,58.139434,58.230567,30.124362,30.358223,25.339514,25.340291,28.794080,28.711638
401,88.659187,83.238953,83.276376,91.773263,91.746156,91.761716,91.627063,91.630836,91.610247,94.080618,94.061750,94.123411,94.093378,94.069932,94.049917,92.258696,92.287629,92.289299,94.975038,94.954174,94.954144,3.545219,3.535648,3.505231,69.343049,69.413910,69.419634,61.010354,61.022062,61.022729,58.248428,58.245781,58.235608,30.279027,30.346596,25.334215,25.291717,28.819580,28.793373
400,88.550585,83.190577,83.312869,91.683418,91.728765,91.713861,91.499481,91.595065,91.629734,94.112081,94.015573,94.138296,94.043434,94.013801,93.969965,92.237290,92.306112,92.207995,94.963117,94.946818,94.913482,3.608871,3.583157,3.542904,69.347679,69.402887,69.442636,60.908031,60.966094,60.888693,58.244045,58.227360,58.155445,30.326545,30.440030,25.240521,25.352688,28.821665,28.917684
399,88.513892,83.025165,83.167816,91.548597,91.599325,91.613236,91.465581,91.460036,91.482614,93.919352,93.902563,93.981308,93.799854,93.885898,93.756592,92.123601,92.143461,92.093142,94.832265,94.772855,94.747543,3.518235,3.493052,3.511880,69.263559,69.303564,69.394608,60.855775,60.869269,60.878221,58.191932,58.136960,58.218256,30.173223,30.311241,25.090131,25.293991,28.806664,28.736801
398,88.563065,83.081773,83.15103,91.571915,91.565668,91.631825,91.457461,91.457009,91.476123,93.958623,93.836283,94.025344,93.842755,93.835657,93.799074,92.039520,92.053673,92.087324,94.810720,94.759976,94.684273,3.527145,3.514887,3.487705,69.290750,69.336564,69.322485,60.805257,60.850065,60.830718,58.143877,58.210500,58.184397,30.230850,30.281833,25.079683,25.203003,28.807987,28.894390
397,88.523762,83.093967,83.189806,91.537210,91.613033,91.543538,91.486437,91.472921,91.476581,93.887311,93.884843,93.949874,93.785552,93.750675,93.716580,91.995297,92.018416,91.971634,94.635107,94.618696,94.626357,3.527241,3.509733,3.542399,69.435545,69.426238,69.467674,60.848172,60.866846,60.948059,58.258058,58.281202,58.226932,30.299474,30.308181,25.277533,25.342222,28.803532,28.952780
396,88.481673,83.054523,83.049107,91.474564,91.445303,91.487492,91.414060,91.407019,91.461424,93.780602,93.822177,93.862167,93.587946,93.603548,93.653256,91.849705,91.931673,91.929903,94.540068,94.520049,94.487184,3.514499,3.478749,3.481450,69.412875,69.467005,69.454908,60.822322,60.861280,60.881405,58.266793,58.311366,58.331409,30.240450,30.311058,25.171441,25.241053,28.933223,28.902286
395,88.571192,83.093713,83.124512,91.457932,91.466828,91.555067,91.455421,91.485233,91.544291,93.999327,94.011604,94.060238,93.798615,93.797362,93.704390,91.979114,92.029241,92.036324,94.711597,94.640926,94.657393,3.558444,3.452445,3.562342,69.357281,69.490078,69.517979,60.806099,60.828732,60.892582,58.372063,58.259274,58.297065,30.358306,30.315297,25.202679,25.277499,28.849846,28.876304
394,88.526717,83.10156,83.176924,91.489201,91.530490,91.507849,91.546759,91.579074,91.634785,94.051852,94.106671,94.142387,93.797613,93.776104,93.713505,91.988391,92.007295,91.994700,94.653713,94.601570,94.563628,3.581610,3.549854,3.604722,69.538449,69.584025,69.625663,60.872961,60.932687,60.894947,58.401111,58.376619,58.419403,30.370474,30.498624,25.309378,25.364993,29.010389,29.013937
393,88.405385,82.937562,83.052432,91.218814,91.215533,91.306351,91.418305,91.445496,91.403505,93.812731,93.817660,93.947820,93.449997,93.492671,93.470966,91.742059,91.689627,91.725152,94.326982,94.302080,94.239407,3.482269,3.566246,3.639801,69.537141,69.582742,69.558810,60.891181,60.897516,60.956386,58.397011,58.534306,58.463093,30.377506,30.363330,25.223764,25.275006,28.940556,29.007786
392,88.345232,82.824583,82.947215,91.099179,91.115362,91.144642,91.322593,91.359348,91.367836,93.759977,93.869462,93.880446,93.333248,93.378579,93.311356,91.615533,91.522459,91.637905,94.207912,94.139230,94.255843,3.579057,3.482018,3.646262,69.459367,69.539650,69.557067,60.710841,60.765187,60.760692,58.344646,58.343491,58.402215,30.333405,30.400178,25.162686,25.232149,28.896699,28.934785
391,88.326703,82.792328,82.84214,90.978313,90.979006,91.010277,91.342915,91.295767,91.338004,93.802252,93.742274,93.815220,93.188088,93.197957,93.172011,91.492871,91.521305,91.451081,94.057621,94.042094,94.023227,3.521624,3.577079,3.417057,69.553957,69.555131,69.610977,60.685863,60.640594,60.709836,58.340424,58.389245,58.417003,30.280508,30.431216,25.051414,25.187086,28.849687,28.856217
390,88.380004,82.872552,82.854084,90.951896,90.975217,90.982710,91.422918,91.435821,91.436573,93.977586,93.925437,94.093701,93.282973,93.256918,93.243789,91.560043,91.478924,91.553307,94.138425,94.052039,94.084006,3.486807,3.551089,3.479010,69.491488,69.610257,69.555272,60.621450,60.586771,60.698020,58.375290,58.413201,58.468545,30.336954,30.295503,25.111728,25.117631,28.814228,28.824250
389,88.290308,82.666084,82.713839,90.818125,90.806553,90.820540,91.305183,91.344368,91.385570,93.909517,93.811369,93.882292,93.093804,93.040229,93.012716,91.291567,91.322165,91.421527,93.942509,93.836397,93.909777,3.515146,3.575311,3.569823,69.420202,69.492321,69.552321,60.529015,60.459857,60.567113,58.322434,58.394713,58.402751,30.217421,30.198092,24.967061,25.206549,28.780678,28.857389
388,88.188639,82.613383,82.759099,90.559439,90.597154,90.688894,91.245520,91.295515,91.299015,93.757246,93.786915,93.899996,92.874858,92.906952,92.917438,91.230982,91.172263,91.214607,93.752934,93.746810,93.667366,3.497580,3.454094,3.483502,69.575974,69.570818,69.612642,60.524445,60.477227,60.530154,58.407918,58.447448,58.469329,30.204909,30.217148,24.923101,24.993442,28.721987,28.734135
387,88.194296,82.517762,82.669685,90.485992,90.535337,90.543347,91.303737,91.331097,91.262815,93.782489,93.769063,93.883309,92.777021,92.776974,92.788105,91.084523,91.051028,91.126193,93.628182,93.518031,93.601319,3.429389,3.555599,3.451792,69.545160,69.581327,69.644976,60.441831,60.465256,60.437831,58.381461,58.480408,58.460526,30.263255,30.214712,24.961316,24.969708,28.723448,28.693548
386,88.170116,82.407593,82.529105,90.440223,90.465311,90.470036,91.270039,91.336364,91.336264,93.913882,93.833359,93.956385,92.844787,92.723443,92.729276,91.037905,91.034318,91.097445,93.654644,93.646870,93.589289,3.525155,3.489708,3.560463,69.617070,69.629044,69.749328,60.436045,60.426577,60.401028,58.451927,58.508858,58.566949,30.185211,30.397010,24.989561,24.878179,28.749306,28.766163
385,88.065756,82.341692,82.355817,90.205198,90.218416,90.328602,91.281115,91.352755,91.317359,93.834789,93.815780,93.941759,92.598390,92.639786,92.606840,90.946116,90.889273,90.878656,93.416052,93.460206,93.410590,3.503646,3.455595,3.452455,69.627573,69.593400,69.671750,60.344546,60.371359,60.308772,58.377726,58.471719,58.500667,30.317051,30.308892,24.783769,24.901231,28.649836,28.725132
384,87.985155,82.264064,82.403733,90.081648,90.034631,90.073712,91.214492,91.237493,91.120368,93.738490,93.678520,93.868202,92.393802,92.377240,92.386901,90.725248,90.704887,90.718548,93.283665,93.271936,93.235443,3.572902,3.498367,3.440759,69.622320,69.671868,69.691245,60.291909,60.341806,60.307987,58.514362,58.522199,58.461714,30.240746,30.334026,24.755467,24.782499,28.698100,28.702928
383,88.034774,82.334547,82.518652,90.088399,90.106323,90.119722,91.236234,91.250535,91.262635,93.845896,93.858544,93.895037,92.524865,92.445865,92.395013,90.839439,90.716785,90.788593,93.307989,93.296630,93.304118,3.521425,3.445616,3.443257,69.539279,69.645343,69.670451,60.163320,60.185655,60.256014,58.438299,58.436238,58.393691,30.181787,30.263293,24.729733,24.862379,28.585813,28.664512
382,88.06929,82.385077,82.499634,90.050184,90.106009,90.111012,91.188773,91.188628,91.196089,93.808291,93.844536,93.878524,92.435610,92.479661,92.364854,90.722022,90.747801,90.772259,93.298384,93.240723,93.242582,3.502735,3.497273,3.431406,69.533924,69.553405,69.652223,60.121277,60.163811,60.090215,58.356439,58.306493,58.399072,30.041551,30.097465,24.645479,24.647930,28.549037,28.520309
381,88.024645,82.308733,82.31461,89.985028,89.969885,90.033036,91.043647,91.057304,91.107431,93.593447,93.668818,93.791138,92.327755,92.252930,92.275596,90.491384,90.603082,90.588072,93.150532,93.022832,93.038928,3.378833,3.511545,3.499208,69.622756,69.719211,69.722552,60.260327,60.263036,60.245655,58.435993,58.387496,58.495842,30.184799,30.185204,24.745417,24.770082,28.593480,28.716174
380,88.140312,82.213482,82.383049,90.098807,90.065548,90.118195,91.165573,91.175675,91.220065,93.782923,93.741909,93.912734,92.423090,92.337769,92.321058,90.626235,90.681377,90.628920,93.144926,93.080298,93.113819,3.522805,3.361867,3.524471,69.741740,69.820948,69.814193,60.289343,60.336613,60.322625,58.629540,58.568231,58.713915,30.244841,30.345138,24.760928,24.898670,28.887792,28.911930
